,close,PCT_CHG,delta,symbol,name,source,date,revision,date_stamp
26,959.19,0.0027,2.58,BK0656,智能电视,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
27,952.97,0.0028000000000000004,2.62,BK0881,3D玻璃,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
28,889.58,0.003,2.69,BK0990,快递概念,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
29,1621.62,0.0033,5.36,BK0872,青蒿素,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
30,2895.21,0.0034000000000000002,9.68,BK0896,白酒,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
31,1465.1,0.0034000000000000002,4.99,BK0597,水利建设,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
32,6744.69,0.0039000000000000003,26.4,BK0499,AH股,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
33,982.07,0.0039000000000000003,3.85,BK0636,B股,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
34,2458.85,0.0040999999999999995,10.01,BK0706,人脑工程,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
35,1074.96,0.0042,4.47,BK1054,DRG/DIP,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
36,945.91,0.0044,4.17,BK0996,毛发医疗,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
37,1089.66,0.0048,5.23,BK0991,工程机械概念,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
38,12260.15,0.0049,60.29,BK0514,参股券商,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
39,1069.06,0.0052,5.51,BK0936,长寿药,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
40,768.91,0.0052,4.0,BK1011,环氧丙烷,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
41,976.21,0.0055000000000000005,5.33,BK1007,植物照明,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
42,2811.89,0.0055000000000000005,15.49,BK0811,超级品牌,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
43,985.02,0.005600000000000001,5.53,BK0942,商汤概念,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
44,1101.48,0.005699999999999999,6.21,BK0712,一带一路,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
45,943.96,0.0058,5.42,BK0933,退税商店,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
46,1596.94,0.006,9.47,BK0664,婴童概念,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
47,2119.94,0.006,12.63,BK0701,中证500,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
48,1748.61,0.0060999999999999995,10.53,BK0907,转基因,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
49,2210.74,0.0060999999999999995,13.42,BK0680,智能家居,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
50,9672.52,0.0062,59.44,BK0525,参股银行,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
51,1332.88,0.0064,8.44,BK0873,垃圾分类,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
52,1028.36,0.006500000000000001,6.61,BK1013,华为欧拉,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
53,1132.49,0.006500000000000001,7.3,BK0948,MicroLED,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
54,1326.63,0.006500000000000001,8.56,BK0926,湖北自贸,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
55,1193.5,0.0066,7.78,BK0862,超级真菌,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
56,1154.81,0.0066,7.55,BK0941,疫苗冷链,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
57,1440.04,0.0066,9.46,BK0805,钛白粉,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
58,2361.68,0.0069,16.07,BK0604,参股保险,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
59,1579.83,0.006999999999999999,10.93,BK0878,分拆预期,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
60,1139.16,0.006999999999999999,7.92,BK0953,鸿蒙概念,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
61,9662.95,0.006999999999999999,67.3,BK0492,煤化工,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
62,1458.56,0.006999999999999999,10.18,BK0879,标准普尔,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
63,1201.02,0.0070999999999999995,8.44,BK0904,广电,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
64,1088.83,0.0070999999999999995,7.66,BK1024,绿色电力,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
65,1011.92,0.0072,7.27,BK1057,电子纸概念,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
66,3605.86,0.0072,25.91,BK0655,网络安全,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
67,1221.39,0.0073,8.82,BK0912,远程办公,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
68,1952.66,0.0074,14.34,BK0611,上证50_,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
69,2686.41,0.0074,19.74,BK0697,IPO受益,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
70,1869.07,0.0078000000000000005,14.47,BK0889,医疗美容,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
71,2563.1,0.0078000000000000005,19.86,BK0653,养老概念,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
72,1031.26,0.0078000000000000005,8.02,BK0937,蚂蚁概念,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
73,11534.11,0.0079,90.83,BK0500,HS300_,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
74,892.65,0.008100000000000001,7.21,BK0813,雄安新区,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
75,17451.31,0.008199999999999999,142.41,BK0534,成渝特区,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
76,1727.72,0.008199999999999999,14.12,BK0906,流感,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
77,2496.25,0.0083,20.53,BK0693,基因测序,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
78,1938.54,0.0083,16.05,BK0689,阿里概念,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
79,2933.05,0.0084,24.53,BK0622,地热能,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
80,1184.61,0.0084,9.92,BK0959,数字阅读,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
81,1346.57,0.0085,11.3,BK0834,乡村振兴,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
82,3852.37,0.0086,32.68,BK0628,智慧城市,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
83,1728.8,0.0086,14.7,BK0870,单抗概念,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
84,2134.65,0.0087,18.35,BK0707,沪股通,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
85,800.72,0.0087,6.9,BK1010,磷化工,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
86,1607.8,0.0089,14.24,BK0612,上证180_,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
87,1654.95,0.009000000000000001,14.7,BK0987,盐湖提锂,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
88,3528.64,0.009000000000000001,31.51,BK0683,国企改革,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
89,3951.52,0.0091,35.45,BK0637,互联金融,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
90,2499.83,0.0091,22.54,BK0705,上证380,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
91,2055.9,0.0092,18.77,BK0672,沪企改革,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
92,936.18,0.009300000000000001,8.59,BK1047,数据安全,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
93,1518.26,0.009300000000000001,13.95,BK0867,富时罗素,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
94,1069.71,0.009399999999999999,9.92,BK0838,东北振兴,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
95,1551.15,0.009399999999999999,14.44,BK0684,京津冀,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
96,1174.21,0.009399999999999999,10.96,BK0849,京东金融,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
97,923.98,0.0095,8.68,BK0980,债转股,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
98,1235.88,0.0095,11.65,BK0843,天然气,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
99,2635.42,0.0096,24.96,BK0643,上海自贸,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
100,2145.3,0.0096,20.47,BK0594,长江三角,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
101,9557.13,0.0097,91.79,BK0498,AB股,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
102,1418.77,0.0098,13.8,BK0913,消毒剂,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
103,1177.84,0.009899999999999999,11.49,BK0708,体育产业,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
104,26037.84,0.01,256.68,BK0524,参股期货,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
105,1066.58,0.01,10.52,BK0642,手游概念,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
106,1682.2,0.01,16.66,BK0966,碳交易,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
107,4699.44,0.01,46.57,BK0625,通用航空,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
108,2013.61,0.01,20.01,BK0592,铁路基建,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
109,869.79,0.0101,8.68,BK0847,影视概念,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
110,2039.87,0.0101,20.42,BK0685,举牌,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
111,1741.36,0.0101,17.47,BK0698,免疫治疗,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
112,1172.31,0.0101,11.77,BK0955,C2M概念,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
113,943.32,0.0102,9.54,BK0837,互联医疗,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
114,1490.44,0.0103,15.24,BK0978,光伏建筑一体化,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
115,1104.79,0.0103,11.31,BK0986,CAR-T细胞疗法,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
116,939.84,0.0104,9.64,BK0964,6G概念,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
117,1324.43,0.0105,13.72,BK0568,深成500,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
118,1314.95,0.0105,13.65,BK0719,健康中国,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
119,1171.0,0.0105,12.22,BK0927,免税概念,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
120,904.55,0.0106,9.47,BK0825,新零售,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
121,1556.16,0.0106,16.39,BK0662,在线教育,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
122,1593.23,0.010700000000000001,16.82,BK0632,土地流转,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
123,1615.78,0.010700000000000001,17.07,BK0902,MiniLED,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
124,1171.81,0.0108,12.47,BK0974,化妆品概念,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
125,1092.12,0.0109,11.78,BK0962,RCEP概念,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
126,843.16,0.0109,9.12,BK0717,北京冬奥,eastmoney,2021-12-31 00:00:00,1640908800,1640908800
